"","YEAR","SERIAL","MONTH","CPSID","ASECFLAG","HFLAG","ASECWTH","STATEFIP","PERNUM","CPSIDP","CPSIDV","ASECWT","AGE","EMPSTAT","WKSTAT","EDUC","Education"
"221",2003,26635,3,20011204861600,1,NA,1287.9,17,2,20011204861606,200112048616061,1287.9,52,21,50,73,"High School Diploma"
"222",2003,26639,3,20011205566100,1,NA,1001.14,17,2,20011205566102,200112055661023,1001.14,63,21,60,111,"Bachelor's Degree"
"223",2003,26694,3,20020302061600,1,NA,1155.85,17,2,20020302061602,200203020616021,1155.85,43,21,60,92,"Associate's Degree"
"224",2003,26698,3,20020301922900,1,NA,1117.28,17,1,20020301922901,200203019229011,1117.28,51,21,50,73,"High School Diploma"
"225",2003,26715,3,20020301984100,1,NA,1197.75,17,2,20020301984102,200203019841021,1197.75,38,21,60,81,"Some College No Degree"
"226",2003,26724,3,20021201148100,1,NA,1219.75,17,3,20021201148103,200212011481031,1219.75,50,22,50,81,"Some College No Degree"
"227",2003,26751,3,20021205056800,1,NA,904.98,17,5,20021205056806,200212050568061,1259.09,38,21,60,60,"Less than a High School Diploma"
"228",2003,26755,3,20030102035800,1,NA,2046.93,17,1,20030102035801,200301020358011,2046.93,64,21,50,73,"High School Diploma"
"229",2003,26773,3,20030101963800,1,NA,2211.67,17,1,20030101963801,200301019638011,2211.67,44,21,50,123,"Advanced Degree"
"230",2003,26774,3,20030102090800,1,NA,1132.37,17,1,20030102090801,200301020908011,1132.37,41,21,50,10,"Less than a High School Diploma"
"231",2003,26776,3,20030203420200,1,NA,1224.71,17,2,20030203420202,200302034202021,1224.71,40,21,60,73,"High School Diploma"
"232",2003,26780,3,20030202231300,1,NA,1458.96,17,2,20030202231302,200302022313021,2224.32,25,21,60,50,"Less than a High School Diploma"
"233",2003,26784,3,20030200890100,1,NA,970.49,17,4,20030200890104,200302008901041,1455.27,41,21,50,73,"High School Diploma"
"234",2003,26815,3,20030302024600,1,NA,1134.68,17,4,20030302024605,200303020246051,1134.68,41,21,50,91,"Associate's Degree"
"235",2003,26833,3,20020103923400,1,NA,1995.86,17,2,20020103923402,200201039234023,1995.86,69,21,60,81,"Some College No Degree"
"236",2003,26845,3,20030102045000,1,NA,1984.59,17,1,20030102045001,200301020450011,1984.59,51,21,50,81,"Some College No Degree"
"237",2003,26845,3,20030102045000,1,NA,1984.59,17,2,20030102045002,200301020450021,1984.59,50,21,50,81,"Some College No Degree"
"238",2003,26851,3,20030202232300,1,NA,1066.85,17,1,20030202232301,200302022323011,1066.85,58,21,50,30,"Less than a High School Diploma"
"239",2003,26872,3,0,1,NA,1479.56,17,1,0,0,1479.56,52,21,50,10,"Less than a High School Diploma"
"240",2003,26873,3,0,1,NA,1248.7,17,1,0,0,1248.7,41,21,50,10,"Less than a High School Diploma"
"241",2003,26884,3,20011201117300,1,NA,1238.18,17,1,20011201117301,200112011173011,1238.18,52,21,50,111,"Bachelor's Degree"
"242",2003,26903,3,20011205941500,1,NA,2103.23,17,1,20011205941501,200112059415011,2103.23,27,21,50,111,"Bachelor's Degree"
"243",2003,27000,3,20020302083600,1,NA,2167.23,17,2,20020302083602,200203020836021,2167.23,48,21,50,40,"Less than a High School Diploma"
"244",2003,27007,3,20020301987200,1,NA,1095.75,17,1,20020301987201,200203019872011,1095.75,47,21,50,91,"Associate's Degree"
"245",2003,27037,3,20021206670900,1,NA,2190.69,17,2,20021206670902,200212066709022,2190.69,41,21,50,71,"Less than a High School Diploma"
"246",2003,27038,3,20021206083900,1,NA,1166.77,17,4,20021206083904,200212060839041,1166.77,28,21,50,60,"Less than a High School Diploma"
"247",2003,27068,3,20030203345700,1,NA,1984.59,17,1,20030203345701,200302033457011,1984.59,51,21,50,73,"High School Diploma"
"248",2003,27091,3,20030102107900,1,NA,1313,17,1,20030102107901,200301021079011,1313,50,21,50,111,"Bachelor's Degree"
"249",2003,27099,3,20030101954500,1,NA,2575.73,17,5,20030101954508,200301019545081,2963.87,26,21,50,20,"Less than a High School Diploma"
"250",2003,27102,3,20030102087900,1,NA,2050.93,17,2,20030102087902,200301020879021,2050.93,56,21,50,111,"Bachelor's Degree"
"251",2003,27140,3,20030302128900,1,NA,2253.48,17,1,20030302128901,200303021289011,2253.48,54,21,50,30,"Less than a High School Diploma"
"252",2003,27150,3,20030302093400,1,NA,1197.75,17,1,20030302093401,200303020934011,1197.75,38,21,50,73,"High School Diploma"
"253",2003,27151,3,20030302048700,1,NA,2505.27,17,1,20030302048701,200303020487011,2505.27,27,21,50,92,"Associate's Degree"
"254",2003,27151,3,20030302048700,1,NA,2505.27,17,4,20030302048703,200303020487031,2175.66,61,21,50,73,"High School Diploma"
"255",2003,27156,3,20030301989200,1,NA,2601.76,17,2,20030301989202,200303019892021,2601.76,50,21,50,73,"High School Diploma"
"256",2003,27162,3,20030301946700,1,NA,1505.64,17,3,20030301946704,200303019467041,2510.99,27,21,60,60,"Less than a High School Diploma"
"257",2003,27169,3,20030302113900,1,NA,2280.58,17,1,20030302113901,200303021139011,2280.58,67,21,50,73,"High School Diploma"
"258",2003,27189,3,20030302091100,1,NA,2175.66,17,1,20030302091101,200303020911011,2175.66,62,21,50,81,"Some College No Degree"
"259",2003,27189,3,20030302091100,1,NA,2175.66,17,3,20030302091102,200303020911021,3058.94,38,21,50,73,"High School Diploma"
"260",2003,27189,3,20030302091100,1,NA,2175.66,17,4,20030302091104,200303020911041,2623.46,60,21,50,92,"Associate's Degree"
"261",2003,27213,3,20030101936700,1,NA,1317.27,17,1,20030101936701,200301019367011,1317.27,25,21,50,73,"High School Diploma"
"262",2003,27221,3,0,1,NA,1209.52,17,2,0,0,1209.52,31,21,50,20,"Less than a High School Diploma"
"263",2003,27232,3,0,1,NA,1413.99,17,1,0,0,1413.99,46,21,50,73,"High School Diploma"
"264",2003,27264,3,20011205565200,1,NA,1045.2,17,1,20011205565201,200112055652011,1045.2,56,21,50,92,"Associate's Degree"
"265",2003,27290,3,20020101136300,1,NA,2050.93,17,1,20020101136301,200201011363011,2050.93,56,21,60,92,"Associate's Degree"
"266",2003,27315,3,20020204369000,1,NA,1027.76,17,1,20020204369001,200202043690012,1027.76,32,21,50,91,"Associate's Degree"
"267",2003,27353,3,20020302035000,1,NA,2199.39,17,1,20020302035001,200203020350011,2199.39,52,21,50,123,"Advanced Degree"
"268",2003,27362,3,20020301937300,1,NA,1273.73,17,1,20020301937301,200203019373011,1273.73,45,21,50,81,"Some College No Degree"
"269",2003,27384,3,20021205025600,1,NA,1360.38,17,2,20021205025602,200212050256021,1360.38,34,21,50,73,"High School Diploma"
"270",2003,27405,3,20021205735600,1,NA,1047.93,17,1,20021205735601,200212057356011,1047.93,48,21,60,81,"Some College No Degree"
"271",2003,27409,3,20021206970900,1,NA,1208.99,17,3,20021206970904,200212069709041,1996.28,25,21,50,81,"Some College No Degree"
"272",2003,27412,3,20021205077900,1,NA,2106.1,17,1,20021205077901,200212050779011,2106.1,32,21,50,73,"High School Diploma"
"273",2003,27430,3,20030101970500,1,NA,1144.77,17,2,20030101970502,200301019705021,1144.77,45,21,50,20,"Less than a High School Diploma"
"274",2003,27434,3,20030101967400,1,NA,1263.27,17,2,20030101967405,200301019674051,1263.27,36,21,50,73,"High School Diploma"
"275",2003,27478,3,20030205233900,1,NA,1186.98,17,2,20030205233903,200302052339031,1319.15,26,21,50,81,"Some College No Degree"
"276",2003,27490,3,20030302078300,1,NA,2411.76,17,1,20030302078301,200303020783011,2411.76,27,21,50,111,"Bachelor's Degree"
"277",2003,27490,3,20030302078300,1,NA,2411.76,17,2,20030302078302,200303020783021,2411.76,26,21,50,111,"Bachelor's Degree"
"278",2003,27493,3,20030302127500,1,NA,1132.61,17,1,20030302127501,200303021275011,1132.61,53,21,50,73,"High School Diploma"
"279",2003,27493,3,20030302127500,1,NA,1132.61,17,3,20030302127505,200303021275051,1500.54,26,21,50,81,"Some College No Degree"
"280",2003,27507,3,20030302108400,1,NA,1155.85,17,1,20030302108401,200303021084011,1155.85,43,21,50,81,"Some College No Degree"
"281",2003,27519,3,20020101136500,1,NA,1146.07,17,1,20020101136501,200201011365011,1146.07,50,21,50,73,"High School Diploma"
"282",2003,27528,3,20030101939400,1,NA,1317.27,17,2,20030101939402,200301019394021,1317.27,29,21,50,73,"High School Diploma"
"283",2003,27533,3,0,1,NA,1063.79,17,3,0,0,1781.36,31,21,50,111,"Bachelor's Degree"
"284",2003,27534,3,0,1,NA,993.08,17,2,0,0,1175.65,42,21,50,123,"Advanced Degree"
"285",2003,27537,3,0,1,NA,1119.33,17,1,0,0,1119.33,30,21,50,111,"Bachelor's Degree"
"286",2003,27539,3,0,1,NA,1224.41,17,1,0,0,1224.41,49,21,50,20,"Less than a High School Diploma"
"287",2003,27560,3,20030101924100,1,NA,2498.88,17,2,20030101924102,200301019241021,2498.88,31,22,50,30,"Less than a High School Diploma"
"288",2003,27564,3,20011206249000,1,NA,941.34,17,4,20011206249003,200112062490032,1110.61,35,21,50,73,"High School Diploma"
"289",2003,27592,3,20020106120700,1,NA,2306.37,17,1,20020106120701,200201061207011,2306.37,32,21,50,124,"Advanced Degree"
"290",2003,27611,3,20020205524700,1,NA,2199.64,17,3,20020205524703,200202055247031,3171.11,38,21,50,123,"Advanced Degree"
"291",2003,27625,3,20020301984300,1,NA,1197.75,17,2,20020301984302,200203019843021,1197.75,36,21,50,81,"Some College No Degree"
"292",2003,27656,3,20021205734600,1,NA,1805.96,17,1,20021205734601,200212057346011,1805.96,61,21,50,81,"Some College No Degree"
"293",2003,27681,3,20030102083700,1,NA,1085.36,17,1,20030102083701,200301020837011,1085.36,43,21,50,20,"Less than a High School Diploma"
"294",2003,27692,3,20030102072500,1,NA,1100.56,17,11,20030102072506,200301020725061,889.09,54,21,50,20,"Less than a High School Diploma"
"295",2003,27702,3,20030102081800,1,NA,1984.59,17,2,20030102081802,200301020818021,1984.59,51,21,50,81,"Some College No Degree"
"296",2003,27720,3,20030203421000,1,NA,2446.01,17,2,20030203421002,200302034210021,2446.01,31,21,50,123,"Advanced Degree"
"297",2003,27742,3,20030301957000,1,NA,2311.13,17,2,20030301957002,200303019570021,2311.13,32,21,50,111,"Bachelor's Degree"
"298",2003,27747,3,20030301956100,1,NA,2263.04,17,1,20030301956101,200303019561011,2263.04,63,21,50,81,"Some College No Degree"
"299",2003,27751,3,20030302005600,1,NA,1282.42,17,2,20030302005602,200303020056021,1315.54,56,21,50,71,"Less than a High School Diploma"
"300",2003,27753,3,20030302038600,1,NA,1197.75,17,1,20030302038601,200303020386011,1197.75,39,21,50,111,"Bachelor's Degree"
"301",2003,27773,3,0,1,NA,1472.82,17,1,0,0,1472.82,27,21,50,20,"Less than a High School Diploma"
"302",2003,27783,3,0,1,NA,999.78,17,1,0,0,999.78,48,21,50,20,"Less than a High School Diploma"
"303",2003,27786,3,0,1,NA,1472.82,17,1,0,0,1472.82,27,21,50,20,"Less than a High School Diploma"
"304",2003,27788,3,0,1,NA,1195.28,17,1,0,0,1195.28,33,21,50,40,"Less than a High School Diploma"
"305",2003,27816,3,20020105807900,1,NA,2754.55,17,2,20020105807905,200201058079051,3096.58,46,21,50,92,"Associate's Degree"
"306",2003,27842,3,20020202193800,1,NA,1281.05,17,2,20020202193802,200202021938023,1281.05,39,21,50,73,"High School Diploma"
"307",2003,27867,3,20020301993000,1,NA,2253.48,17,2,20020301993002,200203019930021,2253.48,58,21,50,91,"Associate's Degree"
"308",2003,27888,3,20030101967300,1,NA,1144.77,17,2,20030101967302,200301019673021,1144.77,33,21,50,30,"Less than a High School Diploma"
"309",2003,27890,3,20030102061700,1,NA,1085.36,17,5,20030102061703,200301020617031,1266.4,25,21,50,20,"Less than a High School Diploma"
"310",2003,27890,3,20030102061700,1,NA,1085.36,17,6,20030102061706,200301020617062,1266.4,27,21,50,40,"Less than a High School Diploma"
"311",2003,27913,3,20030203422800,1,NA,2000.35,17,1,20030203422801,200302034228011,2000.35,49,21,50,81,"Some College No Degree"
"312",2003,27943,3,0,1,NA,1270.56,17,2,0,0,1270.56,28,21,50,30,"Less than a High School Diploma"
"313",2003,27962,3,20020106928400,1,NA,1306.65,17,2,20020106928405,200201069284051,1306.65,52,21,50,81,"Some College No Degree"
"314",2003,27997,3,20020302035300,1,NA,2545.01,17,1,20020302035301,200203020353011,2545.01,35,21,50,40,"Less than a High School Diploma"
"315",2003,28018,3,20030101953200,1,NA,1179.55,17,1,20030101953201,200301019532011,1179.55,41,21,50,81,"Some College No Degree"
"316",2003,28040,3,20030301960100,1,NA,1380.03,17,2,20030301960104,200303019601041,1183.48,51,21,50,73,"High School Diploma"
"317",2003,28069,3,20020106365800,1,NA,998.84,17,4,20020106365802,200201063658021,1359.13,44,21,50,91,"Associate's Degree"
"318",2003,28089,3,20020302050600,1,NA,2411.76,17,1,20020302050601,200203020506011,2411.76,26,21,50,73,"High School Diploma"
"319",2003,28267,3,20030102014700,1,NA,1052.5,17,1,20030102014701,200301020147011,1052.5,52,21,50,73,"High School Diploma"
"320",2003,28331,3,20030302015500,1,NA,1131.71,17,2,20030302015502,200303020155021,1064.53,26,21,50,73,"High School Diploma"
"321",2003,28334,3,20030101962800,1,NA,1008.51,17,2,20030101962802,200301019628021,1431.53,48,21,50,73,"High School Diploma"
"322",2003,28407,3,20030301980900,1,NA,1232.6,17,1,20030301980901,200303019809011,1232.6,36,21,50,81,"Some College No Degree"
"323",2003,28437,3,0,1,NA,1288.75,17,2,0,0,1802.29,40,21,50,81,"Some College No Degree"
"324",2003,28552,3,0,1,NA,1458.71,17,2,0,0,2957.46,35,21,50,81,"Some College No Degree"
"325",2003,28586,3,0,1,NA,1458.71,17,2,0,0,2957.46,37,21,50,73,"High School Diploma"
"326",2003,28609,3,0,1,NA,1057.14,17,1,0,0,1057.14,44,21,50,92,"Associate's Degree"
"327",2003,28619,3,0,1,NA,1705.82,17,2,0,0,1705.82,26,21,60,73,"High School Diploma"
"328",2003,28623,3,0,1,NA,1277.38,17,2,0,0,1277.38,48,21,50,73,"High School Diploma"
"329",2003,28625,3,0,1,NA,1568.82,17,1,0,0,1568.82,30,21,50,73,"High School Diploma"
"330",2003,28644,3,0,1,NA,1465.24,17,1,0,0,1465.24,35,21,50,92,"Associate's Degree"
"331",2003,28652,3,0,1,NA,1312.56,17,1,0,0,1312.56,37,21,50,91,"Associate's Degree"
"332",2003,28667,3,0,1,NA,1293.79,17,1,0,0,1293.79,28,21,50,73,"High School Diploma"
"333",2003,28670,3,0,1,NA,1294.16,17,1,0,0,1294.16,30,21,50,81,"Some College No Degree"
"334",2003,28673,3,0,1,NA,1495.05,17,3,0,0,2145.25,37,21,50,111,"Bachelor's Degree"
"335",2003,28706,3,0,1,NA,1224.05,17,2,0,0,1224.05,48,21,50,73,"High School Diploma"
"336",2003,28802,3,0,1,NA,1039.75,17,1,0,0,1039.75,54,21,50,111,"Bachelor's Degree"
"337",2003,28837,3,0,1,NA,1300.9,17,1,0,0,1300.9,56,21,50,125,"Advanced Degree"
"338",2003,28841,3,0,1,NA,1197.16,17,3,0,0,1312.76,25,22,50,111,"Bachelor's Degree"
"339",2003,28844,3,0,1,NA,1123.24,17,2,0,0,1123.24,34,21,50,73,"High School Diploma"
"340",2003,28845,3,0,1,NA,907.41,17,1,0,0,907.41,45,21,50,30,"Less than a High School Diploma"
"341",2003,28846,3,0,1,NA,1285.84,17,1,0,0,1285.84,39,21,50,73,"High School Diploma"
"342",2003,28857,3,0,1,NA,1058.53,17,1,0,0,1058.53,48,21,50,123,"Advanced Degree"
"343",2003,28861,3,0,1,NA,1528.51,17,1,0,0,1528.51,42,21,50,92,"Associate's Degree"
"344",2003,28867,3,0,1,NA,1072.52,17,4,0,0,1471.91,28,21,50,73,"High School Diploma"
"345",2003,28868,3,0,1,NA,1125.17,17,1,0,0,1125.17,44,21,50,73,"High School Diploma"
"346",2003,28921,3,0,1,NA,1199.94,17,1,0,0,1199.94,39,21,50,73,"High School Diploma"
"347",2003,28921,3,0,1,NA,1199.94,17,2,0,0,1199.94,38,21,50,73,"High School Diploma"
"348",2003,28925,3,0,1,NA,1158.62,17,1,0,0,1158.62,57,21,50,73,"High School Diploma"
"349",2003,28929,3,0,1,NA,1199.94,17,1,0,0,1199.94,44,21,50,73,"High School Diploma"
"350",2003,28940,3,0,1,NA,1147.48,17,1,0,0,1147.48,53,21,50,123,"Advanced Degree"
"351",2003,28951,3,0,1,NA,1146.83,17,1,0,0,1146.83,44,21,60,81,"Some College No Degree"
"352",2003,28953,3,0,1,NA,1087.2,17,2,0,0,1087.2,47,21,50,123,"Advanced Degree"
"353",2003,28962,3,0,1,NA,1088.83,17,3,0,0,1496.97,25,21,50,73,"High School Diploma"
"354",2003,28965,3,0,1,NA,1058.53,17,3,0,0,1678.07,37,21,50,111,"Bachelor's Degree"
"355",2003,28980,3,0,1,NA,948.62,17,1,0,0,948.62,27,21,60,81,"Some College No Degree"
"356",2003,28983,3,0,1,NA,1039.75,17,1,0,0,1039.75,46,21,50,81,"Some College No Degree"
"357",2003,28996,3,20011203898500,1,NA,3702.56,17,2,20011203898502,200112038985021,3702.56,49,21,50,73,"High School Diploma"
"358",2003,29003,3,20020205526800,1,NA,2666.32,17,2,20020205526802,200202055268021,2666.32,35,21,50,91,"Associate's Degree"
"359",2003,29018,3,0,1,NA,2369.35,17,1,0,0,2369.35,27,21,50,73,"High School Diploma"
"360",2003,29047,3,20020302108600,1,NA,2295.73,17,1,20020302108601,200203021086011,2295.73,30,21,50,81,"Some College No Degree"
"361",2003,29142,3,20020102599500,1,NA,2485.42,17,1,20020102599501,200201025995011,2485.42,29,21,50,40,"Less than a High School Diploma"
"362",2003,29145,3,20020103959300,1,NA,2652.96,17,2,20020103959302,200201039593021,2652.96,34,21,50,81,"Some College No Degree"
"363",2003,29150,3,20021202766600,1,NA,1854.11,17,1,20021202766601,200212027666011,1854.11,32,21,50,40,"Less than a High School Diploma"
"364",2003,29180,3,20020205526400,1,NA,2372.65,17,1,20020205526401,200202055264011,2372.65,40,21,50,60,"Less than a High School Diploma"
"365",2003,29204,3,20021206682200,1,NA,2177.4,17,1,20021206682201,200212066822011,2177.4,34,21,50,73,"High School Diploma"
"366",2003,29206,3,20030205684800,1,NA,4123.79,17,2,20030205684802,200302056848021,4214.93,51,21,50,73,"High School Diploma"
"367",2003,29216,3,20021205056200,1,NA,4007.3,17,1,20021205056201,200212050562011,4007.3,55,21,50,81,"Some College No Degree"
"368",2003,29223,3,20030302148100,1,NA,2274.82,17,3,20030302148105,200303021481051,2876.94,26,21,50,91,"Associate's Degree"
"369",2003,29224,3,20030302146300,1,NA,2322.83,17,2,20030302146302,200303021463021,2322.83,35,21,50,91,"Associate's Degree"
"370",2003,29254,3,20020302118400,1,NA,2194.22,17,2,20020302118402,200203021184021,2194.22,41,21,50,73,"High School Diploma"
"371",2003,29257,3,20030206407400,1,NA,4222.89,17,1,20030206407401,200302064074011,4222.89,45,21,50,73,"High School Diploma"
"372",2003,29274,3,0,1,NA,2218.86,17,1,0,0,2218.86,37,21,50,73,"High School Diploma"
"373",2003,29281,3,0,1,NA,2437.06,17,1,0,0,2437.06,39,21,50,73,"High School Diploma"
"374",2003,29281,3,0,1,NA,2437.06,17,2,0,0,2437.06,45,21,50,91,"Associate's Degree"
"375",2003,29298,3,0,1,NA,2352.44,17,1,0,0,2352.44,39,21,50,73,"High School Diploma"
"376",2003,29311,3,0,1,NA,2532.57,17,2,0,0,2532.57,34,21,50,73,"High School Diploma"
"377",2003,29314,3,0,1,NA,2739.34,17,1,0,0,2739.34,27,21,50,81,"Some College No Degree"
"378",2004,25888,3,20030205708400,1,NA,1271.6,17,2,20030205708402,200302057084021,1271.6,41,21,50,73,"High School Diploma"
"379",2004,25936,3,20040302021000,1,NA,1886.07,17,2,20040302021002,200403020210021,2559.25,30,21,50,81,"Some College No Degree"
"380",2004,25967,3,20040302052000,1,NA,2090.82,17,1,20040302052001,200403020520011,2090.82,44,21,50,73,"High School Diploma"
"381",2004,26040,3,0,1,NA,1431.41,17,1,0,0,1431.41,38,21,50,81,"Some College No Degree"
"382",2004,26071,3,20040201924900,1,NA,1142.33,17,2,20040201924902,200402019249021,1632.83,34,21,50,81,"Some College No Degree"
"383",2004,26074,3,20040302090900,1,NA,2191.35,17,2,20040302090902,200403020909021,2191.35,45,21,50,50,"Less than a High School Diploma"
"384",2004,26095,3,20030302019900,1,NA,1150.54,17,1,20030302019901,200303020199011,1150.54,40,21,50,50,"Less than a High School Diploma"
"385",2004,26095,3,20030302019900,1,NA,1150.54,17,2,20030302019902,200303020199021,1150.54,44,21,50,73,"High School Diploma"
"386",2004,26101,3,20040202011600,1,NA,1995.66,17,1,20040202011601,200402020116011,1995.66,57,21,50,81,"Some College No Degree"
"387",2004,26101,3,20040202011600,1,NA,1995.66,17,2,20040202011602,200402020116021,1995.66,55,21,50,123,"Advanced Degree"
"388",2004,26115,3,20040301921300,1,NA,1613.1,17,1,20040301921301,200403019213011,1613.1,31,21,50,73,"High School Diploma"
"389",2004,26131,3,20040201985300,1,NA,2148.17,17,1,20040201985301,200402019853011,2148.17,25,21,50,71,"Less than a High School Diploma"
"390",2004,26135,3,20030206407900,1,NA,1228.72,17,1,20030206407901,200302064079012,1228.72,38,21,50,73,"High School Diploma"
"391",2004,26139,3,20040301931400,1,NA,1208,17,1,20040301931401,200403019314011,1208,27,21,50,81,"Some College No Degree"
"392",2004,26141,3,20040302109400,1,NA,1150.54,17,1,20040302109401,200403021094011,1150.54,40,21,50,73,"High School Diploma"
"393",2004,26146,3,20040301923200,1,NA,2231.08,17,1,20040301923201,200403019232011,2231.08,29,21,50,111,"Bachelor's Degree"
